Antecedent,Consequent,Support,Confidence,Lift
"Address=U, SchoolSupport=no",Result=Pass,0.47341772151898737,0.7030075187969925,1.0478791317917435
"HigherEducation=yes, Result=Pass",Romantic=no,0.45569620253164556,0.6976744186046511,1.0478380051286584
Romantic=no,"HigherEducation=yes, Result=Pass",0.45569620253164556,0.6844106463878327,1.0478380051286584
Sex=M,"HigherEducation=yes, Romantic=no",0.3189873417721519,0.6737967914438502,1.047833592993389
"G1Level=Medium, School=GP",Internet=yes,0.36455696202531646,0.8727272727272727,1.047803260569218
Result=Pass,"HigherEducation=yes, Internet=yes",0.5569620253164557,0.830188679245283,1.0476821990475615
"HigherEducation=yes, Internet=yes",Result=Pass,0.5569620253164557,0.7028753993610223,1.0476821990475615
FamilySupport=yes,School=GP,0.5670886075949367,0.9256198347107438,1.047621302896114
FamilySize=LE3,"HigherEducation=yes, Result=Pass",0.19746835443037974,0.6842105263157895,1.047531619747042
"Activities=yes, G1Level=Medium",School=GP,0.22025316455696203,0.9255319148936171,1.0475217947936353
Absences=Low,"Failures=0, SchoolSupport=no",0.3341772151898734,0.7213114754098361,1.0474927675988428
Sex=F,"FamilySize=GT3, School=GP",0.3518987341772152,0.6682692307692307,1.0474855006105006
"FamilySupport=yes, SchoolSupport=no",FamilySize=GT3,0.3848101265822785,0.7450980392156863,1.0473798060149326
"HigherEducation=yes, Sex=F",FamilySize=GT3,0.3848101265822785,0.7450980392156863,1.0473798060149326
"Address=U, FamilySize=LE3",Internet=yes,0.20759493670886076,0.8723404255319149,1.0473388087693203
Result=Pass,"Address=U, Internet=yes",0.47848101265822784,0.7132075471698113,1.0472750227958196
"Address=U, Internet=yes",Result=Pass,0.47848101265822784,0.7026022304832714,1.0472750227958196
"Internet=yes, Sex=M",SchoolSupport=no,0.3670886075949367,0.9119496855345913,1.0471515284481498
"Activities=yes, Failures=0",HigherEducation=yes,0.40759493670886077,0.9938271604938271,1.0468312757201645
"Romantic=no, StudyTime=<2 hrs",SchoolSupport=no,0.18227848101265823,0.9113924050632911,1.0465116279069768
Romantic=yes,"Address=U, SchoolSupport=no",0.23544303797468355,0.7045454545454546,1.0462235133287765
"G1Level=Medium, Sex=M",SchoolSupport=no,0.20759493670886076,0.9111111111111111,1.046188630490956
FamilySize=LE3,Result=Pass,0.20253164556962025,0.7017543859649124,1.046011254551473
FamilySize=LE3,"Failures=0, Internet=yes",0.20253164556962025,0.7017543859649124,1.046011254551473
"Result=Pass, Sex=M",Internet=yes,0.2911392405063291,0.8712121212121212,1.0459841576862854
"Absences=Low, School=GP",Failures=0,0.3367088607594937,0.8260869565217391,1.0458472686733558
"AgeGroup=<=16, Sex=F",Failures=0,0.19240506329113924,0.8260869565217391,1.0458472686733558
"G1Level=Low, School=GP",FamilySize=GT3,0.23544303797468355,0.744,1.0458362989323844
"Absences=Low, FamilySize=GT3",Romantic=no,0.2379746835443038,0.6962962962962963,1.0457682016617378
"AgeGroup=<=16, FamilySupport=yes",Internet=yes,0.27341772151898736,0.8709677419354839,1.0456907539954898
"Romantic=no, SchoolSupport=no",Failures=0,0.46835443037974683,0.8258928571428571,1.0456015338827838
"G2Level=Low, SchoolSupport=no",FamilySize=GT3,0.22784810126582278,0.743801652892562,1.0455574836034234
"Result=Pass, Sex=F",HigherEducation=yes,0.3341772151898734,0.9924812030075187,1.0454135338345865
"FamilySupport=yes, School=GP",Address=U,0.4607594936708861,0.8125,1.0453990228013028
"Absences=Low, SchoolSupport=no",Address=U,0.3291139240506329,0.8125,1.0453990228013028
"Failures=0, Romantic=yes",Address=U,0.19746835443037974,0.8125,1.0453990228013028
"FamilySupport=yes, Result=Pass",School=GP,0.3670886075949367,0.9235668789808917,1.045297757012757
"Activities=yes, HigherEducation=yes",Failures=0,0.40759493670886077,0.8256410256410256,1.0452827087442471
"HigherEducation=yes, Result=Fail",FamilySize=GT3,0.22025316455696203,0.7435897435897435,1.045259603978465
"Romantic=no, Sex=F",HigherEducation=yes,0.3240506329113924,0.9922480620155039,1.0451679586563307
"Address=U, AgeGroup=17-18",Failures=0,0.26329113924050634,0.8253968253968255,1.044973544973545
Absences=Low,"FamilySize=GT3, School=GP",0.30886075949367087,0.6666666666666666,1.0449735449735449
"Result=Fail, School=GP",FamilySize=GT3,0.21265822784810126,0.743362831858407,1.0449406355305009
"Address=U, Romantic=no",Result=Pass,0.3620253164556962,0.7009803921568627,1.0448575656677765
Failures=0,"HigherEducation=yes, School=GP",0.6936708860759494,0.8782051282051283,1.0448524868705593
"HigherEducation=yes, School=GP",Failures=0,0.6936708860759494,0.8253012048192772,1.0448524868705593
Failures=0,"Address=U, Internet=yes",0.5620253164556962,0.7115384615384616,1.044824134972834
"Address=U, Internet=yes",Failures=0,0.5620253164556962,0.8252788104089219,1.0448241349728338
"Activities=yes, FamilySize=GT3",School=GP,0.3341772151898734,0.9230769230769231,1.0447432223936521
"Failures=0, Result=Fail",School=GP,0.18227848101265823,0.9230769230769231,1.0447432223936521
"FamilySize=GT3, FamilySupport=yes",School=GP,0.4253164556962025,0.923076923076923,1.0447432223936521
"FamilySize=LE3, SchoolSupport=no",Address=U,0.20759493670886076,0.8118811881188119,1.0446028316186668
"Failures=0, Sex=M",SchoolSupport=no,0.33164556962025316,0.9097222222222222,1.044593830749354
"School=GP, Sex=M",SchoolSupport=no,0.3822784810126582,0.9096385542168673,1.0444977584757633
"Absences=Low, SchoolSupport=no",Failures=0,0.3341772151898734,0.8250000000000001,1.044471153846154
"Internet=yes, Sex=F",Address=U,0.3493670886075949,0.8117647058823528,1.0444529603372292
"FamilySupport=yes, HigherEducation=yes",Failures=0,0.48860759493670886,0.8247863247863247,1.0442006355467894
"FamilySupport=yes, Sex=F",School=GP,0.33164556962025316,0.9225352112676056,1.0441301101739375
"Absences=Low, HigherEducation=yes",FamilySize=GT3,0.32151898734177214,0.7426900584795322,1.0439949220619757
Romantic=yes,SchoolSupport=no,0.3037974683544304,0.9090909090909091,1.0438689217758985
"AgeGroup=17-18, Sex=F",FamilySize=GT3,0.189873417721519,0.7425742574257427,1.0438321412212397
"Activities=no, Romantic=no",Failures=0,0.27341772151898736,0.8244274809160306,1.043746330005872
"Activities=yes, Romantic=no",FamilySize=GT3,0.2481012658227848,0.7424242424242424,1.0436212660411948
"G1Level=Medium, Sex=M",Address=U,0.1848101265822785,0.8111111111111112,1.0436120159247195
"Failures=0, Romantic=no",HigherEducation=yes,0.5417721518987342,0.9907407407407407,1.0435802469135802
Failures=0,"HigherEducation=yes, Internet=yes",0.6531645569620254,0.826923076923077,1.0435610715163433
"HigherEducation=yes, Internet=yes",Failures=0,0.6531645569620254,0.8242811501597445,1.0435610715163433
"G1Level=Low, Romantic=no",FamilySize=GT3,0.18227848101265823,0.7422680412371134,1.043401694977437
"Activities=no, HigherEducation=yes",Result=Pass,0.3189873417721519,0.7,1.0433962264150942
"Activities=yes, AgeGroup=<=16",HigherEducation=yes,0.26329113924050634,0.9904761904761906,1.0433015873015874
"FamilySize=LE3, HigherEducation=yes",Failures=0,0.22531645569620254,0.8240740740740741,1.0432989078822412
"AgeGroup=<=16, SchoolSupport=no",Internet=yes,0.3189873417721519,0.8689655172413793,1.0432868672046955
"AgeGroup=<=16, HigherEducation=yes",Internet=yes,0.40253164556962023,0.8688524590163933,1.043151128606308
"Activities=no, HigherEducation=yes",Romantic=no,0.31645569620253167,0.6944444444444445,1.042986903253063
Result=Pass,"Address=U, HigherEducation=yes",0.5189873417721519,0.7735849056603773,1.0428875008049456
"Address=U, HigherEducation=yes",Result=Pass,0.5189873417721519,0.6996587030716723,1.0428875008049454
"AgeGroup=<=16, FamilySize=GT3",Internet=yes,0.3012658227848101,0.8686131386861313,1.0428637987265104
"Absences=Low, AgeGroup=<=16",HigherEducation=yes,0.25063291139240507,0.99,1.0428
"Failures=0, Romantic=no",School=GP,0.5037974683544304,0.9212962962962963,1.0427278998195904
"FamilySupport=yes, Result=Pass",Romantic=no,0.2759493670886076,0.694267515923567,1.0427211741057374
"Activities=no, G2Level=Medium",SchoolSupport=no,0.2,0.9080459770114943,1.0426690724405239
"Address=U, SchoolSupport=no",School=GP,0.620253164556962,0.9210526315789472,1.0424521188357712
School=GP,"Address=U, SchoolSupport=no",0.620253164556962,0.7020057306590257,1.0424521188357712
"FamilySupport=no, HigherEducation=yes",SchoolSupport=no,0.3240506329113924,0.9078014184397163,1.0423882566386278
"G2Level=Medium, Sex=F",HigherEducation=yes,0.24050632911392406,0.9895833333333334,1.0423611111111113
"Activities=yes, FamilySupport=yes",Result=Pass,0.21772151898734177,0.6991869918699187,1.042184384107992
"Address=U, Sex=F",Failures=0,0.34177215189873417,0.823170731707317,1.042155253283302
"AgeGroup=<=16, StudyTime=2-5 hrs",HigherEducation=yes,0.23037974683544304,0.9891304347826088,1.0418840579710147
"Failures=0, G1Level=Low",School=GP,0.20506329113924052,0.9204545454545455,1.0417752018754884
"Activities=no, Sex=F",FamilySize=GT3,0.21012658227848102,0.7410714285714286,1.0417196237925777
Activities=yes,School=GP,0.46835443037974683,0.9203980099502487,1.0417112147001382
"Address=U, Romantic=no",Internet=yes,0.4481012658227848,0.8676470588235294,1.0417039156087968
"FamilySupport=yes, SchoolSupport=no",Internet=yes,0.4481012658227848,0.8676470588235294,1.0417039156087968
"Failures=0, FamilySize=LE3",HigherEducation=yes,0.22531645569620254,0.9888888888888889,1.0416296296296297
"FamilySupport=yes, HigherEducation=yes",Internet=yes,0.5139240506329114,0.8675213675213674,1.0415530096381158
"School=GP, Sex=M",Internet=yes,0.36455696202531646,0.8674698795180722,1.0414911927344637
"Internet=yes, StudyTime=<2 hrs",SchoolSupport=no,0.19746835443037974,0.9069767441860466,1.0414413196322336
"Absences=Low, Sex=M",SchoolSupport=no,0.19746835443037974,0.9069767441860466,1.0414413196322336
"Activities=yes, Address=U",Failures=0,0.31645569620253167,0.8223684210526316,1.0411395074224024
Activities=no,"Address=U, SchoolSupport=no",0.34430379746835443,0.7010309278350515,1.0410045732888922
"Absences=Low, FamilySize=GT3",Failures=0,0.2810126582278481,0.8222222222222223,1.040954415954416
"Absences=Medium, FamilySupport=yes",HigherEducation=yes,0.21265822784810126,0.988235294117647,1.0409411764705883
FamilySupport=yes,"Failures=0, Internet=yes",0.4278481012658228,0.6983471074380165,1.0409324808981755
"Failures=0, Romantic=yes",SchoolSupport=no,0.22025316455696203,0.9062500000000001,1.040606831395349
"Absences=Low, StudyTime=2-5 hrs",SchoolSupport=no,0.22025316455696203,0.9062500000000001,1.040606831395349
"Activities=yes, Sex=M",Internet=yes,0.23037974683544304,0.8666666666666668,1.0405268490374875
"Address=U, Sex=F",HigherEducation=yes,0.41012658227848103,0.9878048780487806,1.040487804878049
"Internet=yes, StudyTime=2-5 hrs",School=GP,0.37468354430379747,0.9192546583850931,1.040417163501753
Result=Pass,"School=GP, SchoolSupport=no",0.5265822784810127,0.7849056603773585,1.0403950867418008
"School=GP, SchoolSupport=no",Result=Pass,0.5265822784810127,0.697986577181208,1.0403950867418006
"Absences=Medium, Activities=yes",HigherEducation=yes,0.20253164556962025,0.9876543209876543,1.0403292181069959
Absences=Low,"Failures=0, HigherEducation=yes",0.3721518987341772,0.8032786885245901,1.0403117441547969
"Failures=0, Result=Pass",SchoolSupport=no,0.5367088607594936,0.9059829059829059,1.0403001391373483
Sex=M,"Address=U, SchoolSupport=no",0.33164556962025316,0.7005347593582887,1.0402677817538497
"AgeGroup=<=16, Internet=yes",HigherEducation=yes,0.40253164556962023,0.9875776397515528,1.040248447204969
"Absences=Low, Failures=0",FamilySize=GT3,0.2810126582278481,0.74,1.0402135231316725
"Address=U, FamilySize=GT3",Failures=0,0.4430379746835443,0.8215962441314554,1.040161911640785
G2Level=Medium,"HigherEducation=yes, Internet=yes",0.379746835443038,0.8241758241758242,1.0400940912123022
"AgeGroup=<=16, Failures=0",HigherEducation=yes,0.39746835443037976,0.9874213836477989,1.040083857442348
"FamilySupport=yes, Result=Pass",Internet=yes,0.34430379746835443,0.8662420382165605,1.0400170367645636
"FamilySupport=yes, School=GP",Failures=0,0.46582278481012657,0.8214285714285714,1.0399496336996337
"FamilySupport=yes, School=GP",Internet=yes,0.4911392405063291,0.8660714285714286,1.0398122014763354
Failures=0,Romantic=no,0.5468354430379747,0.6923076923076924,1.0397777127815153
Romantic=no,Failures=0,0.5468354430379747,0.8212927756653993,1.039777712781515
"FamilySize=GT3, G1Level=Low",Romantic=no,0.18227848101265823,0.6923076923076923,1.039777712781515
"Activities=no, FamilySupport=yes",FamilySize=GT3,0.22278481012658227,0.7394957983193278,1.0395047698794821
"Activities=yes, Address=U",HigherEducation=yes,0.379746835443038,0.986842105263158,1.0394736842105265
"Activities=no, AgeGroup=17-18",Failures=0,0.19746835443037974,0.8210526315789474,1.0394736842105263
"Internet=yes, Romantic=yes",SchoolSupport=no,0.26582278481012656,0.9051724137931033,1.0393694867682437
AgeGroup=<=16,Internet=yes,0.40759493670886077,0.8655913978494624,1.0392358727979867
"AgeGroup=<=16, School=GP",Internet=yes,0.40759493670886077,0.8655913978494624,1.0392358727979867
"AgeGroup=<=16, Internet=yes",FamilySize=GT3,0.3012658227848101,0.7391304347826086,1.0389911805663004
"FamilySize=LE3, Romantic=no",HigherEducation=yes,0.18227848101265823,0.9863013698630136,1.038904109589041
StudyTime=<2 hrs,SchoolSupport=no,0.24050632911392406,0.9047619047619049,1.0388981173864897
"Activities=yes, Romantic=no",Result=Pass,0.23291139240506328,0.6969696969696969,1.0388793596340764
G1Level=Medium,"Address=U, Internet=yes",0.3367088607594937,0.7074468085106383,1.0388159455825359
"AgeGroup=<=16, G2Level=Medium",Internet=yes,0.1949367088607595,0.8651685393258427,1.03872818551279
FamilySupport=yes,"Address=U, School=GP",0.4607594936708861,0.7520661157024793,1.0386927122464311
"School=GP, Sex=M",Address=U,0.3392405063291139,0.8072289156626505,1.0386170087516187
"FamilySupport=yes, Result=Pass",FamilySize=GT3,0.2936708860759494,0.7388535031847134,1.038601899494526
"Activities=yes, FamilySize=GT3",HigherEducation=yes,0.3569620253164557,0.986013986013986,1.0386013986013987
"G2Level=Medium, Romantic=no",School=GP,0.2810126582278481,0.9173553719008264,1.0382675412631128
"AgeGroup=<=16, Romantic=no",HigherEducation=yes,0.3468354430379747,0.985611510791367,1.0381774580335732
"Absences=Low, Address=U",School=GP,0.3367088607594937,0.9172413793103449,1.0381385238612786
"AgeGroup=<=16, Result=Pass",HigherEducation=yes,0.34430379746835443,0.9855072463768116,1.0380676328502416
Result=Fail,FamilySize=GT3,0.2430379746835443,0.7384615384615385,1.0380509170544758
"FamilySize=GT3, Sex=M",SchoolSupport=no,0.28607594936708863,0.904,1.0380232558139535
"Failures=0, G2Level=Medium",Internet=yes,0.3392405063291139,0.864516129032258,1.037944896558486
"Activities=no, Address=U",Internet=yes,0.3392405063291139,0.864516129032258,1.037944896558486
"Activities=yes, SchoolSupport=no",Failures=0,0.3569620253164557,0.8197674418604651,1.0378466010733454
"SchoolSupport=no, Sex=F",Failures=0,0.3569620253164557,0.8197674418604651,1.0378466010733454
Activities=yes,"FamilySize=GT3, HigherEducation=yes",0.3569620253164557,0.7014925373134328,1.0377885851640671
"Absences=Low, Internet=yes",FamilySize=GT3,0.27848101265822783,0.7382550335570469,1.03776063435955
Absences=Low,Failures=0,0.379746835443038,0.819672131147541,1.0377259352669188
"Failures=0, G2Level=Medium",Address=U,0.31645569620253167,0.8064516129032259,1.0376168960806977
"Failures=0, Sex=F",FamilySize=GT3,0.3139240506329114,0.7380952380952381,1.0375360108456195
"Failures=0, Sex=M",School=GP,0.3341772151898734,0.9166666666666666,1.0374880611270294
Activities=yes,"Failures=0, HigherEducation=yes",0.40759493670886077,0.8009950248756218,1.037354212543838
"HigherEducation=yes, StudyTime=<2 hrs",SchoolSupport=no,0.21265822784810126,0.9032258064516129,1.0371342835708928
"Address=U, Sex=F",FamilySize=GT3,0.30632911392405066,0.7378048780487806,1.0371278534849406
Result=Pass,"HigherEducation=yes, School=GP",0.5848101265822785,0.8716981132075472,1.0371107069788588
"HigherEducation=yes, School=GP",Result=Pass,0.5848101265822785,0.6957831325301205,1.0371107069788588
G2Level=Medium,"Address=U, HigherEducation=yes",0.35443037974683544,0.7692307692307692,1.0370175899186138
Absences=Low,FamilySize=GT3,0.34177215189873417,0.7377049180327868,1.0369873402951986
FamilySupport=yes,Internet=yes,0.529113924050633,0.8636363636363636,1.036888643271622
"Failures=0, G2Level=Medium",Romantic=no,0.2708860759493671,0.6903225806451613,1.0367962713111738
"Address=U, Romantic=yes",SchoolSupport=no,0.23544303797468355,0.9029126213592233,1.036774666967713
"Absences=Low, FamilySupport=yes",Romantic=no,0.19746835443037974,0.6902654867256637,1.036710521888354
"Absences=Medium, School=GP",HigherEducation=yes,0.3139240506329114,0.9841269841269842,1.0366137566137568
"G2Level=Medium, School=GP",Internet=yes,0.3518987341772152,0.8633540372670807,1.0365496800015104
"HigherEducation=yes, Sex=M",Failures=0,0.35443037974683544,0.8187134502923977,1.036512220722747
"AgeGroup=17-18, SchoolSupport=no",Failures=0,0.35443037974683544,0.8187134502923977,1.036512220722747
"Activities=yes, G2Level=Medium",School=GP,0.22025316455696203,0.9157894736842105,1.036495249585281
"FamilySize=GT3, School=GP",Address=U,0.5139240506329114,0.8055555555555556,1.0364639884183857
Address=U,"FamilySize=GT3, School=GP",0.5139240506329114,0.6612377850162866,1.0364639884183857
"Failures=0, Result=Pass",Internet=yes,0.5113924050632911,0.8632478632478631,1.0364222066349724
"Address=U, Failures=0",HigherEducation=yes,0.620253164556962,0.9839357429718875,1.0364123159303882
